database,series,ni_at,T_C,label,fraction,alpha_solvus_C
mpea-02b,C_measured,6.2,650.0,B2_BCC[ordered],0.11664077772934425,1340.0
mpea-02b,C_measured,6.2,675.0,A1_FCC,0.8896410692830299,1340.0
mpea-02b,C_measured,6.2,675.0,B2_BCC[ordered],0.11035893070164376,1340.0
mpea-02b,C_measured,6.2,700.0,A1_FCC,0.8962422582203091,1340.0
mpea-02b,C_measured,6.2,700.0,B2_BCC[ordered],0.10375774181413897,1340.0
mpea-02b,C_measured,6.2,725.0,A1_FCC,0.9031390262101269,1340.0
mpea-02b,C_measured,6.2,725.0,B2_BCC[ordered],0.0968609737778479,1340.0
mpea-02b,C_measured,6.2,750.0,A1_FCC,0.9103087034172743,1340.0
mpea-02b,C_measured,6.2,750.0,B2_BCC[ordered],0.08969129658797238,1340.0
mpea-02b,C_measured,6.2,775.0,A1_FCC,0.9177300873647966,1340.0
mpea-02b,C_measured,6.2,775.0,B2_BCC[ordered],0.0822699126498551,1340.0
mpea-02b,C_measured,6.2,800.0,A1_FCC,0.9253836874128717,1340.0
mpea-02b,C_measured,6.2,800.0,B2_BCC[ordered],0.07461631258885562,1340.0
mpea-02b,C_measured,6.2,825.0,A1_FCC,0.9332518628112217,1340.0
mpea-02b,C_measured,6.2,825.0,B2_BCC[ordered],0.0667481371916305,1340.0
mpea-02b,C_measured,6.2,850.0,A1_FCC,0.9413188836177053,1340.0
mpea-02b,C_measured,6.2,850.0,B2_BCC[ordered],0.05868111682370928,1340.0
mpea-02b,C_measured,6.2,875.0,A1_FCC,0.949570947292083,1340.0
mpea-02b,C_measured,6.2,875.0,B2_BCC[ordered],0.050429052822067486,1340.0
mpea-02b,C_measured,6.2,900.0,A1_FCC,0.9579961990995636,1340.0
mpea-02b,C_measured,6.2,900.0,B2_BCC[ordered],0.042003800904422746,1340.0
mpea-02b,C_measured,6.2,925.0,A1_FCC,0.9665848232261052,1340.0
mpea-02b,C_measured,6.2,925.0,B2_BCC[ordered],0.03341517677778499,1340.0
mpea-02b,C_measured,6.2,950.0,A1_FCC,0.9753293671988227,1340.0
mpea-02b,C_measured,6.2,950.0,B2_BCC[ordered],0.024670632790532176,1340.0
mpea-02b,C_measured,6.6,1000.0,A1_FCC,0.9812757546925653,1340.0
mpea-02b,C_measured,6.6,1000.0,B2_BCC[ordered],0.018724245305746033,1340.0
mpea-02b,C_measured,6.6,1010.0,A1_FCC,0.9846215231352777,1340.0
mpea-02b,C_measured,6.6,1010.0,B2_BCC[ordered],0.015378476858852193,1340.0
mpea-02b,C_measured,6.6,1020.0,A1_FCC,0.987948090801524,1340.0
mpea-02b,C_measured,6.6,1020.0,B2_BCC[ordered],0.01205190921351909,1340.0
mpea-02b,C_measured,6.6,1030.0,A1_FCC,0.9912453848700942,1340.0
mpea-02b,C_measured,6.6,1030.0,B2_BCC[ordered],0.008754615131652247,1340.0
mpea-02b,C_measured,6.6,1040.0,A1_FCC,0.9944993298107575,1340.0
mpea-02b,C_measured,6.6,1040.0,B2_BCC[ordered],0.005500670228390105,1340.0
mpea-02b,C_measured,6.6,1050.0,A1_FCC,0.9976893391224588,1340.0
mpea-02b,C_measured,6.6,1050.0,B2_BCC[ordered],0.0023106608662435443,1340.0
mpea-02b,C_measured,6.6,1060.0,A1_FCC,0.9999999999863136,1340.0
mpea-02b,C_measured,6.6,1070.0,A1_FCC,1.0000000000139477,1340.0
mpea-02b,C_measured,6.6,1080.0,A1_FCC,0.9999999999953627,1340.0
mpea-02b,C_measured,6.6,1090.0,A1_FCC,0.9655656350198865,1340.0
mpea-02b,C_measured,6.6,1090.0,B2_BCC[A2],0.03443436451904943,1340.0
mpea-02b,C_measured,6.6,1100.0,A1_FCC,0.9090804703795029,1340.0
mpea-02b,C_measured,6.6,1100.0,B2_BCC[A2],0.09091952948059685,1340.0
mpea-02b,C_measured,6.6,1110.0,A1_FCC,0.8516435058031938,1340.0
mpea-02b,C_measured,6.6,1110.0,B2_BCC[A2],0.14835649417630892,1340.0
mpea-02b,C_measured,6.6,1120.0,A1_FCC,0.7935038143995521,1340.0
mpea-02b,C_measured,6.6,1120.0,B2_BCC[A2],0.20649618563084696,1340.0
mpea-02b,C_measured,6.6,1130.0,A1_FCC,0.73499732749486,1340.0
mpea-02b,C_measured,6.6,1130.0,B2_BCC[A2],0.2650026725204616,1340.0
mpea-02b,C_measured,6.6,1140.0,A1_FCC,0.676554376486079,1340.0
mpea-02b,C_measured,6.6,1140.0,B2_BCC[A2],0.32344562352816114,1340.0
mpea-02b,C_measured,6.6,1150.0,A1_FCC,0.6186975492152873,1340.0
mpea-02b,C_measured,6.6,1150.0,B2_BCC[A2],0.3813024508127121,1340.0
mpea-02b,C_measured,6.6,1160.0,A1_FCC,0.562024243517176,1340.0
mpea-02b,C_measured,6.6,1160.0,B2_BCC[A2],0.43797575647684395,1340.0
mpea-02b,C_measured,6.6,1170.0,A1_FCC,0.507169796269932,1340.0
mpea-02b,C_measured,6.6,1170.0,B2_BCC[A2],0.49283020374374903,1340.0
mpea-02b,C_measured,6.6,1180.0,A1_FCC,0.4547519903187454,1340.0
mpea-02b,C_measured,6.6,1180.0,B2_BCC[A2],0.5452480096807694,1340.0
mpea-02b,C_measured,6.6,1190.0,B2_BCC[A2],0.5946944616996898,1340.0
mpea-02b,C_measured,6.6,1190.0,A1_FCC,0.4053055383344606,1340.0
mpea-02b,C_measured,6.6,1200.0,B2_BCC[A2],0.6407777504250254,1340.0
mpea-02b,C_measured,6.6,1200.0,A1_FCC,0.35922224960143945,1340.0
mpea-02b,C_measured,6.6,1210.0,B2_BCC[A2],0.683286260441981,1340.0
mpea-02b,C_measured,6.6,1210.0,A1_FCC,0.316713739556899,1340.0
mpea-02b,C_measured,6.6,1220.0,B2_BCC[A2],0.7221936693597114,1340.0
mpea-02b,C_measured,6.6,1220.0,A1_FCC,0.2778063306212807,1340.0
mpea-02b,C_measured,6.6,1230.0,B2_BCC[A2],0.7576341175463034,1340.0
mpea-02b,C_measured,6.6,1230.0,A1_FCC,0.24236588251074526,1340.0
mpea-02b,C_measured,6.6,1240.0,B2_BCC[A2],0.7898591215632182,1340.0
mpea-02b,C_measured,6.6,1240.0,A1_FCC,0.21014087856651348,1340.0
mpea-02b,C_measured,6.6,1250.0,B2_BCC[A2],0.8191672531297168,1340.0
mpea-02b,C_measured,6.6,1250.0,A1_FCC,0.1808327472973152,1340.0
mpea-02b,C_measured,6.6,1260.0,B2_BCC[A2],0.845954966163482,1340.0
mpea-02b,C_measured,6.6,1260.0,A1_FCC,0.15404503467652686,1340.0
mpea-02b,C_measured,6.6,1270.0,B2_BCC[A2],0.8705425325341536,1340.0
mpea-02b,C_measured,6.6,1270.0,A1_FCC,0.12945746744901057,1340.0
mpea-02b,C_measured,6.6,1280.0,B2_BCC[A2],0.8932580074960906,1340.0
mpea-02b,C_measured,6.6,1280.0,A1_FCC,0.10674199247482594,1340.0
mpea-02b,C_measured,6.6,1290.0,B2_BCC[A2],0.9144013607276715,1340.0
mpea-02b,C_measured,6.6,1290.0,A1_FCC,0.08559863928220054,1340.0
mpea-02b,C_measured,6.6,1300.0,B2_BCC[A2],0.9342404749141217,1340.0
mpea-02b,C_measured,6.6,1300.0,A1_FCC,0.06575952506267868,1340.0
mpea-02b,C_measured,6.6,1310.0,B2_BCC[A2],0.9530112290681989,1340.0
mpea-02b,C_measured,6.6,1310.0,A1_FCC,0.04698877092725001,1340.0
mpea-02b,C_measured,6.6,1320.0,B2_BCC[A2],0.9709198285052094,1340.0
mpea-02b,C_measured,6.6,1320.0,A1_FCC,0.02908017149523307,1340.0
mpea-02b,C_measured,6.6,1330.0,B2_BCC[A2],0.9881461647151702,1340.0
mpea-02b,C_measured,6.6,1330.0,A1_FCC,0.011853835284826164,1340.0
mpea-02b,C_measured,6.6,1340.0,B2_BCC[A2],1.0000000000079055,1340.0
mpea-02b,C_measured,6.6,1350.0,B2_BCC[A2],0.9999999999796794,1340.0
mpea-02b,C_measured,6.6,1360.0,B2_BCC[A2],1.0000000000137088,1340.0
mpea-02b,C_measured,6.6,1370.0,B2_BCC[A2],1.0000000000016844,1340.0
mpea-02b,C_measured,6.6,1380.0,B2_BCC[A2],0.9999999999862513,1340.0
mpea-02b,C_measured,6.6,1390.0,B2_BCC[A2],0.9999999999977869,1340.0
mpea-02b,C_measured,6.6,1400.0,B2_BCC[A2],1.0000000000303464,1340.0
mpea-02b,C_measured,6.6,400.0,A1_FCC,0.82311837161519,1340.0
mpea-02b,C_measured,6.6,400.0,B2_BCC[ordered],0.1666679277111936,1340.0
mpea-02b,C_measured,6.6,400.0,M23C6_D84,0.010213710866617685,1340.0
mpea-02b,C_measured,6.6,425.0,A1_FCC,0.8307305473685191,1340.0
mpea-02b,C_measured,6.6,425.0,B2_BCC[ordered],0.16437010465527496,1340.0
mpea-02b,C_measured,6.6,425.0,M23C6_D84,0.00489935853157471,1340.0
mpea-02b,C_measured,6.6,450.0,A1_FCC,0.8383516020237397,1340.0
mpea-02b,C_measured,6.6,450.0,B2_BCC[ordered],0.16164839796795033,1340.0
mpea-02b,C_measured,6.6,475.0,A1_FCC,0.8413239716951526,1340.0
mpea-02b,C_measured,6.6,475.0,B2_BCC[ordered],0.15867602830626631,1340.0
mpea-02b,C_measured,6.6,500.0,A1_FCC,0.8447594868513515,1340.0
mpea-02b,C_measured,6.6,500.0,B2_BCC[ordered],0.15524051315137946,1340.0
mpea-02b,C_measured,6.6,525.0,B2_BCC[ordered],0.15134786956415447,1340.0
mpea-02b,C_measured,6.6,525.0,A1_FCC,0.8486521304281368,1340.0
mpea-02b,C_measured,6.6,550.0,A1_FCC,0.8529901519087324,1340.0
mpea-02b,C_measured,6.6,550.0,B2_BCC[ordered],0.14700984809506906,1340.0
mpea-02b,C_measured,6.6,575.0,A1_FCC,0.8577568973745628,1340.0
mpea-02b,C_measured,6.6,575.0,B2_BCC[ordered],0.14224310262541573,1340.0
mpea-02b,C_measured,6.6,600.0,A1_FCC,0.8629317843092162,1340.0
mpea-02b,C_measured,6.6,600.0,B2_BCC[ordered],0.1370682156924605,1340.0
mpea-02b,C_measured,6.6,625.0,B2_BCC[ordered],0.13150866037155387,1340.0
mpea-02b,C_measured,6.6,625.0,A1_FCC,0.8684913395953215,1340.0
mpea-02b,C_measured,6.6,650.0,A1_FCC,0.8744102206025629,1340.0
mpea-02b,C_measured,6.6,650.0,B2_BCC[ordered],0.12558977937879084,1340.0
mpea-02b,C_measured,6.6,675.0,A1_FCC,0.8806621494990317,1340.0
mpea-02b,C_measured,6.6,675.0,B2_BCC[ordered],0.11933785049910883,1340.0
mpea-02b,C_measured,6.6,700.0,A1_FCC,0.8872207102293965,1340.0
mpea-02b,C_measured,6.6,700.0,B2_BCC[ordered],0.11277928975222692,1340.0
mpea-02b,C_measured,6.6,725.0,A1_FCC,0.8940599763476201,1340.0
mpea-02b,C_measured,6.6,725.0,B2_BCC[ordered],0.1059400236237652,1340.0
mpea-02b,C_measured,6.6,750.0,A1_FCC,0.9011549564838697,1340.0
mpea-02b,C_measured,6.6,750.0,B2_BCC[ordered],0.09884504350300434,1340.0
mpea-02b,C_measured,6.6,775.0,A1_FCC,0.9084818572039367,1340.0
mpea-02b,C_measured,6.6,775.0,B2_BCC[ordered],0.0915181428127386,1340.0
mpea-02b,C_measured,6.6,800.0,A1_FCC,0.9160181693727194,1340.0
mpea-02b,C_measured,6.6,800.0,B2_BCC[ordered],0.08398183063000024,1340.0
mpea-02b,C_measured,6.6,825.0,A1_FCC,0.923742582704658,1340.0
mpea-02b,C_measured,6.6,825.0,B2_BCC[ordered],0.07625741729135459,1340.0
mpea-02b,C_measured,6.6,850.0,B2_BCC[ordered],0.06836527790952919,1340.0
mpea-02b,C_measured,6.6,850.0,A1_FCC,0.9316347228312392,1340.0
mpea-02b,C_measured,6.6,875.0,B2_BCC[ordered],0.06032532147947641,1340.0
mpea-02b,C_measured,6.6,875.0,A1_FCC,0.9396746786849965,1340.0
mpea-02b,C_measured,6.6,900.0,B2_BCC[ordered],0.05215774932791735,1340.0
mpea-02b,C_measured,6.6,900.0,A1_FCC,0.9478422506969204,1340.0
mpea-02b,C_measured,6.6,925.0,B2_BCC[ordered],0.043884260941366764,1340.0
mpea-02b,C_measured,6.6,925.0,A1_FCC,0.9561157390691379,1340.0
mpea-02b,C_measured,6.6,950.0,B2_BCC[ordered],0.035530088199605056,1340.0
mpea-02b,C_measured,6.6,950.0,A1_FCC,0.964469911801066,1340.0
mpea-02b,C_measured,7.0,1000.0,B2_BCC[ordered],0.03004618130637714,1340.0
mpea-02b,C_measured,7.0,1000.0,A1_FCC,0.9699538187138856,1340.0
mpea-02b,C_measured,7.0,1010.0,B2_BCC[ordered],0.02694887315796677,1340.0
mpea-02b,C_measured,7.0,1010.0,A1_FCC,0.9730511268325227,1340.0
mpea-02b,C_measured,7.0,1020.0,A1_FCC,0.9760987591743395,1340.0
mpea-02b,C_measured,7.0,1020.0,B2_BCC[ordered],0.023901240844926085,1340.0
mpea-02b,C_measured,7.0,1030.0,A1_FCC,0.9790797905501564,1340.0
mpea-02b,C_measured,7.0,1030.0,B2_BCC[ordered],0.020920209469500153,1340.0
mpea-02b,C_measured,7.0,1040.0,A1_FCC,0.9819705609860978,1340.0
mpea-02b,C_measured,7.0,1040.0,B2_BCC[ordered],0.018029439051012678,1340.0
mpea-02b,C_measured,7.0,1050.0,A1_FCC,0.9847363836836094,1340.0
mpea-02b,C_measured,7.0,1050.0,B2_BCC[ordered],0.015263616302556557,1340.0
mpea-02b,C_measured,7.0,1060.0,A1_FCC,0.9873230802125712,1340.0
mpea-02b,C_measured,7.0,1060.0,B2_BCC[ordered],0.012676919738508116,1340.0
mpea-02b,C_measured,7.0,1070.0,A1_FCC,0.9896380192963087,1340.0
mpea-02b,C_measured,7.0,1070.0,B2_BCC[ordered],0.010361980686821152,1340.0
mpea-02b,C_measured,7.0,1080.0,A1_FCC,0.9914983755077921,1340.0
mpea-02b,C_measured,7.0,1080.0,B2_BCC[ordered],0.008501624513361438,1340.0
mpea-02b,C_measured,7.0,1090.0,A1_FCC,0.9924267488889891,1340.0
mpea-02b,C_measured,7.0,1090.0,B2_BCC[ordered],0.007573251110623931,1340.0
mpea-02b,C_measured,7.0,1100.0,A1_FCC,0.9347255201900837,1340.0
mpea-02b,C_measured,7.0,1100.0,B2_BCC[A2],0.0652744797970633,1340.0
mpea-02b,C_measured,7.0,1110.0,A1_FCC,0.8770645108500641,1340.0
mpea-02b,C_measured,7.0,1110.0,B2_BCC[A2],0.12293548911513927,1340.0
mpea-02b,C_measured,7.0,1120.0,A1_FCC,0.8185385938777473,1340.0
mpea-02b,C_measured,7.0,1120.0,B2_BCC[A2],0.1814614062146076,1340.0
mpea-02b,C_measured,7.0,1130.0,A1_FCC,0.7594511034038228,1340.0
mpea-02b,C_measured,7.0,1130.0,B2_BCC[A2],0.24054889665083842,1340.0
mpea-02b,C_measured,7.0,1140.0,A1_FCC,0.700201341930455,1340.0
mpea-02b,C_measured,7.0,1140.0,B2_BCC[A2],0.2997986580828446,1340.0
mpea-02b,C_measured,7.0,1150.0,A1_FCC,0.6412880149766705,1340.0
mpea-02b,C_measured,7.0,1150.0,B2_BCC[A2],0.35871198503841295,1340.0
mpea-02b,C_measured,7.0,1160.0,A1_FCC,0.583299148666571,1340.0
mpea-02b,C_measured,7.0,1160.0,B2_BCC[A2],0.416700851351155,1340.0
mpea-02b,C_measured,7.0,1170.0,A1_FCC,0.5268828479644793,1340.0
mpea-02b,C_measured,7.0,1170.0,B2_BCC[A2],0.4731171520446678,1340.0
mpea-02b,C_measured,7.0,1180.0,A1_FCC,0.47269678585325076,1340.0
mpea-02b,C_measured,7.0,1180.0,B2_BCC[A2],0.527303214159247,1340.0
mpea-02b,C_measured,7.0,1190.0,A1_FCC,0.4213416843895357,1340.0
mpea-02b,C_measured,7.0,1190.0,B2_BCC[A2],0.5786583156290038,1340.0
mpea-02b,C_measured,7.0,1200.0,A1_FCC,0.37329286599463557,1340.0
mpea-02b,C_measured,7.0,1200.0,B2_BCC[A2],0.6267071339917626,1340.0
mpea-02b,C_measured,7.0,1210.0,A1_FCC,0.32884872922374936,1340.0
mpea-02b,C_measured,7.0,1210.0,B2_BCC[A2],0.6711512707920899,1340.0
mpea-02b,C_measured,7.0,1220.0,A1_FCC,0.2881109310439709,1340.0
mpea-02b,C_measured,7.0,1220.0,B2_BCC[A2],0.7118890689758773,1340.0
mpea-02b,C_measured,7.0,1230.0,A1_FCC,0.2509992526924613,1340.0
mpea-02b,C_measured,7.0,1230.0,B2_BCC[A2],0.7490007473332604,1340.0
mpea-02b,C_measured,7.0,1240.0,A1_FCC,0.21729177301254246,1340.0
mpea-02b,C_measured,7.0,1240.0,B2_BCC[A2],0.7827082270017176,1340.0
mpea-02b,C_measured,7.0,1250.0,A1_FCC,0.18669883694014397,1340.0
mpea-02b,C_measured,7.0,1250.0,B2_BCC[A2],0.8133011630746688,1340.0
mpea-02b,C_measured,7.0,1260.0,A1_FCC,0.15881538263953268,1340.0
mpea-02b,C_measured,7.0,1260.0,B2_BCC[A2],0.8411846173910289,1340.0
mpea-02b,C_measured,7.0,1270.0,A1_FCC,0.13330560987162696,1340.0
mpea-02b,C_measured,7.0,1270.0,B2_BCC[A2],0.8666943903100426,1340.0
mpea-02b,C_measured,7.0,1280.0,A1_FCC,0.10982087139813901,1340.0
mpea-02b,C_measured,7.0,1280.0,B2_BCC[A2],0.8901791290933729,1340.0
mpea-02b,C_measured,7.0,1290.0,A1_FCC,0.08803978452469816,1340.0
mpea-02b,C_measured,7.0,1290.0,B2_BCC[A2],0.9119602164373793,1340.0
mpea-02b,C_measured,7.0,1300.0,A1_FCC,0.0676742541109578,1340.0
mpea-02b,C_measured,7.0,1300.0,B2_BCC[A2],0.932325745905684,1340.0
mpea-02b,C_measured,7.0,1310.0,A1_FCC,0.048470368538488226,1340.0
mpea-02b,C_measured,7.0,1310.0,B2_BCC[A2],0.951529631443379,1340.0
mpea-02b,C_measured,7.0,1320.0,A1_FCC,0.03020638364570967,1340.0
mpea-02b,C_measured,7.0,1320.0,B2_BCC[A2],0.9697936163567819,1340.0
mpea-02b,C_measured,7.0,1330.0,A1_FCC,0.012689312086587285,1340.0
mpea-02b,C_measured,7.0,1330.0,B2_BCC[A2],0.9873106879172979,1340.0
mpea-02b,C_measured,7.0,1340.0,B2_BCC[A2],0.9999999999879916,1340.0
mpea-02b,C_measured,7.0,1350.0,B2_BCC[A2],0.9999999999853946,1340.0
mpea-02b,C_measured,7.0,1360.0,B2_BCC[A2],0.9999999999928284,1340.0
mpea-02b,C_measured,7.0,1370.0,B2_BCC[A2],1.0000000000147595,1340.0
mpea-02b,C_measured,7.0,1380.0,B2_BCC[A2],1.000000000007622,1340.0
mpea-02b,C_measured,7.0,1390.0,B2_BCC[A2],1.0000000000197626,1340.0
mpea-02b,C_measured,7.0,1400.0,B2_BCC[A2],0.9999999999940603,1340.0
mpea-02b,C_measured,7.0,400.0,B2_BCC[A2],0.001530135918295482,1340.0
mpea-02b,C_measured,7.0,400.0,A1_FCC,0.8121808200294913,1340.0
mpea-02b,C_measured,7.0,400.0,B2_BCC[ordered],0.17549524492583543,1340.0
mpea-02b,C_measured,7.0,400.0,M23C6_D84,0.010793802324306207,1340.0
mpea-02b,C_measured,7.0,425.0,A1_FCC,0.821154377974981,1340.0
mpea-02b,C_measured,7.0,425.0,B2_BCC[ordered],0.17318132261122732,1340.0
mpea-02b,C_measured,7.0,425.0,M23C6_D84,0.005664309589476527,1340.0
mpea-02b,C_measured,7.0,450.0,A1_FCC,0.8295785405121888,1340.0
mpea-02b,C_measured,7.0,450.0,B2_BCC[ordered],0.17042145949156007,1340.0
mpea-02b,C_measured,7.0,475.0,A1_FCC,0.8325559476869123,1340.0
mpea-02b,C_measured,7.0,475.0,B2_BCC[ordered],0.1674440523043327,1340.0
mpea-02b,C_measured,7.0,500.0,A1_FCC,0.835999301399149,1340.0
mpea-02b,C_measured,7.0,500.0,B2_BCC[ordered],0.1640006986028209,1340.0
mpea-02b,C_measured,7.0,525.0,A1_FCC,0.8399010488604197,1340.0
mpea-02b,C_measured,7.0,525.0,B2_BCC[ordered],0.16009895112442665,1340.0
mpea-02b,C_measured,7.0,550.0,A1_FCC,0.8442477178922375,1340.0
mpea-02b,C_measured,7.0,550.0,B2_BCC[ordered],0.15575228209564287,1340.0
mpea-02b,C_measured,7.0,575.0,A1_FCC,0.8490208047545341,1340.0
mpea-02b,C_measured,7.0,575.0,B2_BCC[ordered],0.15097919523620987,1340.0
mpea-02b,C_measured,7.0,600.0,B2_BCC[ordered],0.14580219400221328,1340.0
mpea-02b,C_measured,7.0,600.0,A1_FCC,0.854197805996827,1340.0
mpea-02b,C_measured,7.0,625.0,B2_BCC[ordered],0.1402466954951615,1340.0
mpea-02b,C_measured,7.0,625.0,A1_FCC,0.8597533045007772,1340.0
mpea-02b,C_measured,7.0,650.0,A1_FCC,0.8656600224801998,1340.0
mpea-02b,C_measured,7.0,650.0,B2_BCC[ordered],0.13433997751674442,1340.0
mpea-02b,C_measured,7.0,675.0,A1_FCC,0.8718897673360989,1340.0
mpea-02b,C_measured,7.0,675.0,B2_BCC[ordered],0.12811023266870109,1340.0
mpea-02b,C_measured,7.0,700.0,A1_FCC,0.87841421641006,1340.0
mpea-02b,C_measured,7.0,700.0,B2_BCC[ordered],0.12158578357170219,1340.0
mpea-02b,C_measured,7.0,725.0,A1_FCC,0.8852055082357566,1340.0
mpea-02b,C_measured,7.0,725.0,B2_BCC[ordered],0.11479449176956004,1340.0
mpea-02b,C_measured,7.0,750.0,A1_FCC,0.8922366255229228,1340.0
mpea-02b,C_measured,7.0,750.0,B2_BCC[ordered],0.10776337448415947,1340.0
mpea-02b,C_measured,7.0,775.0,A1_FCC,0.8994815672041702,1340.0
mpea-02b,C_measured,7.0,775.0,B2_BCC[ordered],0.10051843279658378,1340.0
mpea-02b,C_measured,7.0,800.0,A1_FCC,0.9069153097224634,1340.0
mpea-02b,C_measured,7.0,800.0,B2_BCC[ordered],0.09308469028543068,1340.0
mpea-02b,C_measured,7.0,825.0,B2_BCC[ordered],0.0854864493319455,1340.0
mpea-02b,C_measured,7.0,825.0,A1_FCC,0.9145135506660941,1340.0
mpea-02b,C_measured,7.0,850.0,B2_BCC[ordered],0.07774779336297603,1340.0
mpea-02b,C_measured,7.0,850.0,A1_FCC,0.9222522078431499,1340.0
mpea-02b,C_measured,7.0,875.0,B2_BCC[ordered],0.06989339848897556,1340.0
mpea-02b,C_measured,7.0,875.0,A1_FCC,0.9301066017936157,1340.0
mpea-02b,C_measured,7.0,900.0,B2_BCC[ordered],0.061949813072634266,1340.0
mpea-02b,C_measured,7.0,900.0,A1_FCC,0.9380501870010324,1340.0
mpea-02b,C_measured,7.0,925.0,B2_BCC[ordered],0.05394748700600436,1340.0
mpea-02b,C_measured,7.0,925.0,A1_FCC,0.9460525130183896,1340.0
mpea-02b,C_measured,7.0,950.0,B2_BCC[ordered],0.045924199977110454,1340.0
mpea-02b,C_measured,7.0,950.0,A1_FCC,0.9540758000140096,1340.0
mpea-02b,C_measured,7.4,1000.0,A1_FCC,0.9591907840396391,1340.0
mpea-02b,C_measured,7.4,1000.0,B2_BCC[ordered],0.0408092159614651,1340.0
mpea-02b,C_measured,7.4,1010.0,A1_FCC,0.9620891569026179,1340.0
mpea-02b,C_measured,7.4,1010.0,B2_BCC[ordered],0.03791084309907231,1340.0
mpea-02b,C_measured,7.4,1020.0,B2_BCC[ordered],0.03508183991577578,1340.0
mpea-02b,C_measured,7.4,1020.0,A1_FCC,0.9649181600717963,1340.0
mpea-02b,C_measured,7.4,1030.0,A1_FCC,0.9676579820179751,1340.0
mpea-02b,C_measured,7.4,1030.0,B2_BCC[ordered],0.032342017984675696,1340.0
mpea-02b,C_measured,7.4,1040.0,A1_FCC,0.9702816369311523,1340.0
mpea-02b,C_measured,7.4,1040.0,B2_BCC[ordered],0.02971836309799548,1340.0
mpea-02b,C_measured,7.4,1050.0,B2_BCC[ordered],0.027249101274472158,1340.0
mpea-02b,C_measured,7.4,1050.0,A1_FCC,0.9727508987187177,1340.0
mpea-02b,C_measured,7.4,1060.0,B2_BCC[ordered],0.024991170698785117,1340.0
mpea-02b,C_measured,7.4,1060.0,A1_FCC,0.9750088293312531,1340.0
mpea-02b,C_measured,7.4,1070.0,B2_BCC[ordered],0.02303532650735981,1340.0
mpea-02b,C_measured,7.4,1070.0,A1_FCC,0.9769646734364962,1340.0
mpea-02b,C_measured,7.4,1080.0,B2_BCC[ordered],0.02154108925578693,1340.0
mpea-02b,C_measured,7.4,1080.0,A1_FCC,0.9784589107181495,1340.0
mpea-02b,C_measured,7.4,1090.0,B2_BCC[ordered],0.020836559950338014,1340.0
mpea-02b,C_measured,7.4,1090.0,A1_FCC,0.9791634400835576,1340.0
mpea-02b,C_measured,7.4,1100.0,B2_BCC[ordered],0.021843169364104933,1340.0
mpea-02b,C_measured,7.4,1100.0,A1_FCC,0.9781568306385963,1340.0
mpea-02b,C_measured,7.4,1110.0,B2_BCC[A2],0.09772261356608183,1340.0
mpea-02b,C_measured,7.4,1110.0,A1_FCC,0.9022773864289579,1340.0
mpea-02b,C_measured,7.4,1120.0,B2_BCC[A2],0.15652428786992564,1340.0
mpea-02b,C_measured,7.4,1120.0,A1_FCC,0.8434757121541445,1340.0
mpea-02b,C_measured,7.4,1130.0,B2_BCC[A2],0.21606985628743347,1340.0
mpea-02b,C_measured,7.4,1130.0,A1_FCC,0.783930143717364,1340.0
mpea-02b,C_measured,7.4,1140.0,B2_BCC[A2],0.275993549169339,1340.0
mpea-02b,C_measured,7.4,1140.0,A1_FCC,0.7240064508755676,1340.0
mpea-02b,C_measured,7.4,1150.0,B2_BCC[A2],0.3358259265262607,1340.0
mpea-02b,C_measured,7.4,1150.0,A1_FCC,0.6641740735422029,1340.0
mpea-02b,C_measured,7.4,1160.0,B2_BCC[A2],0.3949969963982229,1340.0
mpea-02b,C_measured,7.4,1160.0,A1_FCC,0.6050030035731149,1340.0
mpea-02b,C_measured,7.4,1170.0,A1_FCC,0.5471427719480916,1340.0
mpea-02b,C_measured,7.4,1170.0,B2_BCC[A2],0.45285722805392176,1340.0
mpea-02b,C_measured,7.4,1180.0,A1_FCC,0.4912789671830549,1340.0
mpea-02b,C_measured,7.4,1180.0,B2_BCC[A2],0.5087210328353495,1340.0
mpea-02b,C_measured,7.4,1190.0,A1_FCC,0.43806892845940787,1340.0
mpea-02b,C_measured,7.4,1190.0,B2_BCC[A2],0.5619310715217853,1340.0
mpea-02b,C_measured,7.4,1200.0,A1_FCC,0.3880677743710661,1340.0
mpea-02b,C_measured,7.4,1200.0,B2_BCC[A2],0.6119322256013935,1340.0
mpea-02b,C_measured,7.4,1210.0,A1_FCC,0.341663910258575,1340.0
mpea-02b,C_measured,7.4,1210.0,B2_BCC[A2],0.6583360897352194,1340.0
mpea-02b,C_measured,7.4,1220.0,A1_FCC,0.2990431475666154,1340.0
mpea-02b,C_measured,7.4,1220.0,B2_BCC[A2],0.7009568524327173,1340.0
mpea-02b,C_measured,7.4,1230.0,A1_FCC,0.26019049215613316,1340.0
mpea-02b,C_measured,7.4,1230.0,B2_BCC[A2],0.7398095078674523,1340.0
mpea-02b,C_measured,7.4,1240.0,A1_FCC,0.2249242491571596,1340.0
mpea-02b,C_measured,7.4,1240.0,B2_BCC[A2],0.7750757508099541,1340.0
mpea-02b,C_measured,7.4,1250.0,A1_FCC,0.19297174907192524,1340.0
mpea-02b,C_measured,7.4,1250.0,B2_BCC[A2],0.8070282509363004,1340.0
mpea-02b,C_measured,7.4,1260.0,A1_FCC,0.1639241982599889,1340.0
